排名,代號,名稱,成交,財報年度,營收(億),營收成長(%),毛利(億),毛利成長(%),淨利(億),淨利成長(%),毛利(%),毛率增減,淨利(%),淨率增減,EPS(元),EPS增減(元),ROE(%),ROE增減,ROA(%),ROA增減,財報評分
1671,6578,達邦蛋白,17.75,2025,3.09,-8.43,0.69,0.45,-0.69,-696.0,22.3,1.97,-22.4,-25.9,-0.96,-1.13,-6.67,-7.81,-5.75,-6.61,43
1672,1447,力鵬,5.28,2025,279,-20.0,2,-48.2,-8.5,-2227.0,0.72,-0.39,-3.01,-3.22,-0.97,-1.01,-9.26,-10.0,-4.84,-5.23,26
1673,2061,風青,16.1,2025,12,1.18,0.64,28.5,-0.56,-280.0,5.3,1.13,-4.63,-3.4,-0.97,-0.67,-8.71,-6.16,-4.65,-3.32,23
1674,1326,台化,51.0,2025,"2,870",-17.7,93.3,-33.6,-58,-1628.0,3.25,-0.78,-2.01,-2.33,-0.99,-1.05,-1.68,-2.01,-1.12,-1.33,32
1675,1455,集盛,9.02,2025,62,-34.2,-1.26,-190.0,-5.24,-10090.0,-2.02,-3.51,-8.46,-8.51,-0.99,-1.0,-8.66,-8.75,-5.19,-5.24,26
1676,6124,業強,31.05,2025,18.2,1.16,1.26,536.0,-1.8,17.2,6.97,8.58,-9.71,2.1,-0.99,0.2,-5.45,0.73,-3.79,0.66,36
1677,1710,東聯,13.5,2025,223,-6.44,1.92,-82.5,-8.87,-4539.0,0.86,-3.74,-5.1,-4.41,-1.01,-1.03,-9.15,-7.97,-3.56,-3.05,21
1678,8085,福華,15.0,2025,6.58,10.4,0.44,59.7,-1.42,-17.9,6.7,2.07,-21.6,-1.37,-1.01,-0.15,-9.47,-2.41,-4.8,-1.03,32
1679,3349,寶德,28.4,2025,4.79,5.58,0.96,10.8,-0.44,-4.11,20.1,0.94,-9.16,0.13,-1.02,0.03,-13.5,-0.57,-8.12,-0.81,43
1680,3685,元創精密,34.45,2025,12,-4.04,2.49,25.0,-0.81,-93.8,20.8,4.83,-7.25,-5.63,-1.02,-0.49,-6.82,-5.36,-4.0,-3.12,40
1681,4510,高鋒,47.05,2025,16.6,-2.21,2.58,-27.0,-1.11,-198.0,15.5,-5.25,-8.04,-14.7,-1.02,-2.07,-6.83,-12.8,-2.55,-5.11,28
1682,6558,興能高,30.0,2025,10.7,-7.46,2.01,-7.84,-0.95,-1097.0,18.7,-0.08,-8.9,-9.72,-1.02,-1.12,-6.61,-7.25,-5.31,-5.79,36
1683,6854,錼創科技-KY創,167.5,2025,13.5,-23.6,5.74,-14.2,-1.17,-295.0,42.4,4.62,-8.66,-12.1,-1.02,-1.58,-3.94,-6.94,-3.02,-5.49,47
1684,1813,寶利徠,13.4,2025,3.04,-1.8,-0.52,12.5,-0.48,-63.6,-17.2,2.1,-17.8,-4.0,-1.03,-0.4,-7.92,-2.14,-5.58,-1.42,38
1685,2642,宅配通,23.0,2025,38.1,-5.97,2.63,-31.4,-0.99,-969.0,6.91,-2.55,-2.61,-2.38,-1.04,-0.94,-4.85,-4.41,-2.39,-2.18,36
1686,2230,泰茂,30.25,2025,20.3,2.29,1.34,-70.2,-0.73,-123.0,6.64,-16.1,-3.61,-19.9,-1.05,-7.12,-5.71,-34.4,-3.75,-23.4,30
1687,2369,菱生,30.6,2025,55.6,3.45,-0.88,-1220.0,-3.94,-134.0,-1.58,-1.72,-7.52,-3.78,-1.05,-0.6,-8.0,-4.39,-5.54,-2.93,38
1688,3027,盛達,19.4,2025,21.1,4.18,3.63,-12.4,-1.21,-390.0,17.2,-3.26,-6.94,-7.78,-1.06,-0.84,-6.13,-6.83,-4.35,-4.8,43
1689,1309,台達化,19.6,2025,145,-22.2,5.92,-32.6,-4.27,-91.6,4.09,-0.63,-2.95,-1.75,-1.07,-0.51,-7.09,-3.65,-4.64,-2.26,32
1690,1466,聚隆,16.8,2025,26,-11.5,1.76,-40.9,-1.19,-842.0,6.74,-3.36,-4.48,-5.07,-1.07,-1.21,-7.46,-8.64,-3.27,-3.78,32
1691,3535,晶彩科,120.5,2025,4.6,-31.1,1.86,-41.5,-0.84,-255.0,40.4,-7.16,-18.3,-26.5,-1.07,-1.76,-7.68,-12.5,-5.12,-8.42,45
1692,4406,新昕纖,10.0,2025,4.79,7.0,-0.21,37.9,-0.55,-46.1,-4.32,3.12,-11.5,-3.09,-1.07,-0.34,-9.17,-2.91,-5.85,-1.63,32
1693,8071,能率網通,16.65,2025,19.8,-2.94,3.31,4.77,-0.62,-34.7,16.8,1.23,-3.86,-2.03,-1.07,-0.18,-7.5,-3.72,-3.2,-1.55,32
1694,1742,台蠟,15.85,2025,1.12,-51.7,0.27,-53.0,-1,-221.0,24.1,-0.67,-90.0,-126.0,-1.08,-1.97,-7.5,-13.6,-6.12,-9.07,49
1695,3362,先進光,113.0,2025,43.2,0.9,8.19,-21.3,-1.54,-141.0,19.0,-5.34,-3.58,-12.4,-1.08,-3.75,-4.04,-14.4,-1.52,-5.87,32
1696,6952,大武山,40.5,2025,19.4,-2.18,3.6,-35.2,-0.81,-185.0,18.5,-9.46,-3.09,-12.4,-1.08,-2.54,-2.83,-12.6,-1.6,-7.87,30
1697,2482,連宇,17.7,2025,4.96,-16.9,2.1,-21.3,-0.85,-234.0,42.4,-2.37,-17.0,-27.6,-1.09,-1.9,-7.17,-12.0,-6.02,-9.95,51
1698,6129,普誠,16.3,2025,11.2,-2.06,3.64,6.52,-1.98,-8.94,32.4,2.61,-16.9,-2.1,-1.09,-0.09,-10.1,-2.12,-8.4,-1.42,40
1699,6504,南六,41.45,2025,66.1,-1.5,8.4,0.9,-0.79,-179.0,12.7,0.3,-1.2,-2.7,-1.09,-2.48,-2.24,-5.07,-0.79,-1.77,36
1700,3466,德晉,41.0,2025,0.77,-72.5,-0.29,-196.0,-0.82,48.1,-38.0,-48.8,-107.0,-50.1,-1.11,1.45,-7.57,12.6,-5.29,5.4,43
1701,1454,台富,13.3,2025,15.4,-5.33,0.3,-74.2,-1.37,-1222.0,1.96,-5.22,-8.91,-9.67,-1.12,-1.22,-9.29,-10.1,-7.0,-7.62,28
1702,5355,佳總,6.41,2025,4.63,-3.95,-0.74,21.8,-1.87,-21.6,-16.0,3.64,-40.3,-8.48,-1.12,-0.2,-22.1,-6.97,-16.7,-4.32,36
1703,9912,偉聯,12.55,2025,5.06,0.36,2.1,6.34,-0.6,-15.6,41.5,2.33,-13.8,-1.07,-1.12,-0.14,-16.5,-2.71,-8.48,-0.58,34
1704,3713,新晶投控,16.4,2025,3.24,-8.18,0.42,-59.0,-0.92,-120.0,13.1,-16.2,-27.9,-15.7,-1.13,-0.6,-13.5,-6.86,-3.13,-1.63,26
1705,6674,鋐寶科技,19.0,2025,5.98,-36.5,2.07,24.1,-0.76,54.1,34.6,16.9,-12.7,4.87,-1.13,1.33,-8.06,7.53,-5.57,4.74,38
1706,6988,威力暘-創,14.85,2025,7.92,-10.5,2.1,-20.1,-0.54,-329.0,26.5,-3.2,-6.83,-9.5,-1.13,-1.64,-6.89,-9.87,-4.23,-6.09,40
1707,8097,常珵,53.5,2025,2.93,19.4,0.55,-22.6,-0.72,-387.0,18.8,-10.2,-24.4,-34.6,-1.14,-1.52,-5.49,-7.14,-4.83,-6.34,38
1708,8215,明基材,29.25,2025,178,-4.0,25.8,-23.3,-3.64,-283.0,14.5,-3.64,-1.93,-3.27,-1.14,-1.76,-4.33,-7.25,-1.5,-2.65,30
1709,6218,豪勉,37.6,2025,13.2,4.45,1.68,4.52,-0.74,31.3,12.7,0.01,-5.61,2.92,-1.15,0.53,-8.47,2.79,-4.2,1.62,34
1710,6240,松崗,18.75,2025,0.5,-1.12,0.23,78.8,-0.26,-424.0,46.8,20.9,-52.7,-68.7,-1.15,-1.5,-6.33,-8.33,-2.7,-3.53,23
1711,4304,勝昱,28.4,2025,3.41,-9.71,0.23,140.0,-0.44,11.2,6.83,4.26,-12.8,0.22,-1.16,0.21,-24.7,52.1,-8.35,3.36,30
1712,1313,聯成,12.2,2025,588,-19.8,11.8,772.0,-15.5,34.8,2.02,2.26,-2.64,0.61,-1.17,0.62,-5.28,2.74,-2.81,1.42,30
1713,2924,宏太-KY,20.75,2025,0.67,-59.3,0.18,-35.1,-0.61,9.89,27.0,10.0,-90.8,-49.8,-1.17,0.5,-12.0,7.41,-6.64,5.42,34
1714,3511,矽瑪,21.3,2025,17.5,-0.93,2.19,5.85,-0.94,6.6,12.5,0.8,-7.42,1.06,-1.18,0.08,-6.92,0.52,-4.92,0.64,36
1715,3550,聯穎,21.1,2025,35.3,3.23,5.28,25.0,-1.04,40.8,14.9,2.6,-3.07,2.13,-1.18,0.83,-7.14,4.87,-2.59,1.58,34
1716,6160,欣技,15.75,2025,11.9,-7.95,4.66,-7.52,-0.82,-109.0,39.1,0.18,-6.75,-3.74,-1.19,-0.62,-11.7,-6.47,-7.1,-3.85,27
1717,6785,昱展新藥,168.0,2025,0.03,-52.7,0.02,-43.5,-0.8,-539.0,77.7,12.6,-2894.0,-3207.0,-1.19,-1.46,-3.26,-4.33,-3.16,-4.19,49
1718,3372,典範,20.05,2025,11,21.6,-1.22,16.8,-2.14,-15.3,-11.1,5.11,-19.4,1.06,-1.22,-0.16,-13.3,-2.97,-11.2,-2.14,40
1719,1321,大洋,32.7,2025,35.9,-23.2,2.59,-27.7,-2.76,-265.0,7.21,-0.45,-7.67,-11.2,-1.25,-2.01,-4.69,-7.41,-2.38,-3.79,26
1720,4909,新復興,63.9,2025,2.97,-89.3,-0.3,-103.0,-1.17,-112.0,-10.1,-47.6,-39.3,-73.4,-1.25,-11.39,-4.04,-37.8,-3.63,-33.4,51
1721,6405,悅城,36.55,2025,0.01,-99.4,-0.28,-341.0,-0.83,-67.2,-3555.0,-3550.0,-10404.0,-10366.0,-1.26,-0.51,-3.24,-1.23,-3.22,-1.25,36
1722,3373,熱映,17.05,2025,3.88,-7.84,0.6,-14.0,-0.6,-112.0,15.5,-1.1,-15.6,-8.8,-1.27,-0.61,-7.28,-4.09,-6.73,-3.74,43
1723,4562,穎漢,35.5,2025,7.16,-7.78,2.61,-5.61,-1.12,-185.0,36.4,0.84,-16.1,-10.2,-1.28,-0.83,-11.8,-7.42,-5.22,-3.22,28
1724,1418,東華,18.75,2025,0.05,-48.0,0.04,164.0,-0.7,-371.0,77.0,139.0,-1312.0,-1564.0,-1.29,-1.76,-5.52,-7.53,-1.29,-1.82,34
1725,2014,中鴻,18.65,2025,190,-37.6,-15.9,-113.0,-18.5,-107.0,-8.36,-5.91,-9.71,-6.79,-1.29,-0.67,-14.1,-8.2,-6.44,-3.63,26
1726,4128,中天,17.15,2025,18.9,9.94,7.53,11.4,-7.58,31.2,39.8,0.54,-50.3,23.9,-1.29,0.58,-8.64,1.44,-7.26,1.66,38
1727,8437,大地-KY,12.5,2025,2.15,-31.3,0.59,-68.5,-0.61,-513.0,27.3,-32.3,-28.3,-33.0,-1.29,-1.6,-2.53,-3.13,-2.09,-2.57,47
1728,1781,合世,11.5,2025,3.98,-43.7,0.7,-52.5,-0.62,-354.0,17.6,-3.3,-15.5,-18.9,-1.3,-1.81,-17.3,-23.9,-8.01,-11.2,34
1729,2064,晉椿,11.75,2025,15.8,-3.86,0.51,-36.1,-0.9,-602.0,3.25,-1.64,-5.68,-4.9,-1.3,-1.12,-9.16,-7.92,-3.61,-3.11,26
1730,3499,環天科,16.65,2025,3.58,-18.3,0.8,-32.3,-0.72,-5584.0,22.3,-4.62,-20.0,-20.3,-1.3,-1.32,-14.2,-14.4,-9.13,-9.27,45
1731,4192,杏國,19.8,2025,0.27,15.9,0.21,63.6,-0.46,15.7,78.0,22.8,-169.0,63.4,-1.3,0.24,-16.9,-0.28,-16.0,-0.36,55
1732,8472,夠麻吉,74.3,2025,4.78,41.8,1.88,-11.4,-0.23,70.3,39.3,-23.6,-4.87,18.4,-1.31,3.11,-8.38,15.8,-2.27,4.92,38
1733,8087,麗升能源,35.45,2025,2.51,-67.7,0.31,-72.3,-0.51,-328.0,12.4,-2.09,-20.1,-23.0,-1.32,-1.93,-6.35,-9.87,-3.06,-4.85,34
1734,8093,保銳,20.0,2025,2.07,-16.3,0.46,32.1,-0.48,72.2,22.0,8.07,-23.3,46.8,-1.32,1.84,-16.5,41.6,-10.4,21.8,38
1735,3268,海德威,17.1,2025,9.22,-5.19,0.58,-6.83,-0.46,-625.0,6.3,-0.11,-5.02,-5.93,-1.33,-1.59,-9.2,-10.9,-4.48,-5.34,19
1736,5272,笙科,23.45,2025,3.41,2.86,1.43,-6.14,-0.74,-1347.0,41.8,-4.01,-21.6,-20.1,-1.33,-1.24,-7.9,-7.42,-6.85,-6.43,45
1737,2424,隴華,22.45,2025,1.88,34.0,0.34,199.0,-0.78,58.2,18.0,42.2,-40.0,92.3,-1.34,2.01,-23.3,38.3,-13.8,15.6,41
1738,5230,雷笛克光學,18.25,2025,13.2,-14.7,3.08,-31.7,-0.76,-333.0,23.4,-5.85,-5.9,-8.26,-1.35,-1.97,-5.7,-8.51,-3.24,-4.74,36
1739,1310,台苯,10.05,2025,86.7,-24.1,-5.42,-55.5,-7.25,-90.3,-6.25,-3.2,-8.34,-4.98,-1.37,-0.65,-9.62,-4.4,-7.24,-3.36,30
1740,6901,鑽石投資,14.5,2025,-10.7,51.8,-10.7,51.8,-11.7,53.3,,,,,-1.38,1.58,-12.0,9.68,-11.7,9.51,48
1741,8933,愛地雅,6.55,2025,21.9,-17.2,-0.66,-155.0,-4.53,-94.3,-3.02,-7.58,-20.6,-11.8,-1.39,-0.65,-23.3,-12.6,-11.0,-6.16,26
1742,2429,銘旺科,39.85,2025,4.9,59.2,0.16,147.0,-1.2,9.72,3.18,1.13,-25.6,18.0,-1.4,0.77,-14.8,8.37,-8.19,6.93,32
1743,3066,李洲,22.05,2025,2.42,10.1,0.96,84.8,-1.17,-208.0,39.8,16.1,-42.8,-86.2,-1.4,-2.7,-8.63,-16.7,-5.89,-11.6,32
1744,3234,光環,115.5,2025,6.83,19.1,0.92,289.0,-1.56,34.9,13.5,9.35,-23.5,20.9,-1.4,0.81,-19.2,12.4,-14.0,6.02,38
1745,3593,力銘,19.35,2025,11,25.1,0.11,122.0,-0.78,61.7,1.03,6.86,-7.1,16.1,-1.4,0.79,-26.8,27.1,-5.57,8.52,30
1746,9928,中視,17.7,2025,8.8,-2.19,0.12,-89.4,-0.99,-182.0,1.32,-10.9,-11.3,-7.38,-1.4,-0.83,-4.53,-2.92,-1.85,-1.2,26
1747,2734,易飛網,17.3,2025,16.4,2.6,2.3,37.5,-0.81,-288.0,14.0,3.56,-4.96,-7.47,-1.42,-2.42,-11.8,-18.8,-7.23,-10.6,40
1748,5205,中茂,25.85,2025,0.25,-21.9,0,-21.5,-0.19,-21.7,1.16,0.01,-86.6,-33.2,-1.43,0.06,-19.4,-1.46,-14.8,-1.68,38
1749,3058,立德,9.22,2025,31.5,0.46,2.94,-34.5,-2.88,25.9,9.33,-4.98,-9.49,2.98,-1.44,0.58,-16.2,5.41,-5.83,2.53,28
1750,6916,華凌,18.9,2025,20.3,-0.19,4.85,-1.11,-0.97,-407.0,23.9,-0.22,-4.77,-6.34,-1.44,-1.91,-8.83,-11.6,-3.93,-5.27,32
1751,3523,迎輝,12.55,2025,1.07,-42.2,-0.5,-97.1,-0.93,34.8,-47.1,-33.3,-86.5,-8.85,-1.45,0.77,-19.4,7.01,-5.12,2.91,21
1752,4419,皇家美食,46.4,2025,26.6,40.5,6.97,34.1,-2.46,-115.0,26.2,-1.25,-8.64,-3.44,-1.45,-0.73,-23.6,-13.0,-7.45,-3.01,36
1753,8443,阿瘦,12.05,2025,11.2,-1.63,6.32,1.69,-0.97,-101.0,56.5,1.84,-8.7,-4.43,-1.46,-0.73,-13.5,-7.44,-5.88,-3.08,40
1754,6152,百一,17.4,2025,15.7,-30.7,2.07,-44.7,-2.46,-528.0,13.2,-3.34,-15.7,-13.9,-1.47,-1.24,-17.8,-15.1,-8.62,-7.17,32
1755,2457,飛宏,24.75,2025,98,-10.1,20.6,-29.9,-6.35,-408.0,21.1,-5.93,-6.48,-8.37,-1.48,-1.96,-6.69,-8.81,-4.38,-5.73,43
1756,3710,連展投控,6.84,2025,69.5,-5.25,13.6,-13.1,-4.24,-205.0,19.5,-1.77,-5.71,-5.1,-1.48,-1.0,-20.7,-18.5,-4.95,-4.39,28
1757,5348,正能量智能,17.0,2025,2.68,-3.8,0.8,11.2,-0.22,-110.0,29.8,4.02,-5.16,-3.46,-1.49,-0.78,-9.09,-6.19,-5.86,-3.87,40
1758,7823,奧義賽博-KY創,79.6,2025,3.69,22.7,3,12.5,-0.46,-1292.0,81.4,-7.42,-12.5,-11.9,-1.49,-1.39,-20.2,-19.0,-8.94,-8.51,43
1759,3508,位速,25.2,2025,8.28,27.5,0.48,116.0,-1.56,6.93,5.79,2.37,-19.6,6.82,-1.51,0.14,-32.9,-6.2,-5.98,0.04,28
1760,4502,健信,15.95,2025,9.37,-32.9,1.09,-54.1,-0.86,-829.0,11.7,-5.4,-9.46,-10.1,-1.51,-1.72,-14.3,-15.6,-3.67,-4.02,32
1761,6237,驊訊,38.35,2025,5.01,11.7,2.2,-16.8,-1.21,-461.0,43.9,-15.0,-25.2,-20.3,-1.52,-1.25,-7.93,-6.61,-7.55,-6.31,49
1762,6742,澤米,43.5,2025,5.36,-20.2,-0.2,-121.0,-1.07,-600.0,-3.82,-18.5,-20.0,-23.3,-1.52,-1.82,-7.97,-9.44,-5.99,-7.11,34
1763,3224,三顧,41.5,2025,15.1,7.24,1.97,14.1,-1.04,-51.5,13.0,0.78,-17.1,-5.4,-1.53,-0.52,-10.4,-4.27,-7.91,-2.88,40
1764,5351,鈺創,67.5,2025,40.4,16.2,6.18,39.6,-4.97,7.98,15.3,2.57,-14.4,3.24,-1.53,0.24,-14.1,1.73,-8.07,0.99,28
1765,6180,橘子,41.9,2025,88.7,-19.9,24.7,-37.0,-2.69,-113.0,27.8,-7.5,-3.11,-21.8,-1.53,-13.31,-5.18,-40.3,-3.25,-26.0,40
1766,6609,瀧澤科,38.8,2025,20.4,-24.3,2.42,-57.6,-1.11,-159.0,11.9,-9.34,-5.43,-12.4,-1.53,-4.11,-4.54,-12.2,-3.05,-7.71,28
1767,4139,馬光-KY,24.9,2025,10.9,-3.34,1.39,-7.78,-0.67,-752.0,12.7,-0.61,-7.38,-7.29,-1.55,-1.79,-16.4,-16.2,-5.77,-5.7,28
1768,3518,柏騰,27.05,2025,3.2,-9.63,0.22,-69.4,-1.49,29.6,6.79,-13.2,-46.7,13.2,-1.56,0.83,-10.5,5.36,-6.75,4.58,34
1769,1301,台塑,53.4,2025,"1,754",-12.3,56,-44.8,-100,-716.0,3.19,-1.88,-5.73,-5.11,-1.58,-1.39,-3.08,-2.69,-1.91,-1.67,30
1770,1305,華夏,14.9,2025,92.2,-16.8,-3.5,-266.0,-9.19,-29.4,-3.79,-5.69,-10.7,-3.88,-1.58,-0.36,-11.2,-3.5,-5.53,-1.34,23
1771,1538,正峰,12.8,2025,1.15,1.9,0.26,185.0,-0.51,6.33,23.1,14.8,-44.8,3.93,-1.59,0.11,-31.4,-4.38,-19.4,-1.22,27
1772,4190,佐登-KY,27.0,2025,23.1,1.27,14.8,5.7,-0.94,67.7,64.1,2.69,-4.08,8.72,-1.59,3.28,-5.53,9.64,-1.33,2.5,40
1773,1101,台泥,25.1,2025,"1,498",-3.11,276,-15.8,-116,-203.0,18.4,-2.77,-7.92,-18.0,-1.6,-3.05,-3.95,-9.51,-2.01,-4.95,36
1774,3230,錦明,43.35,2025,4.04,-9.35,0.38,162.0,-1.36,-146.0,9.41,6.16,-33.8,-99.8,-1.6,-5.43,-12.8,-46.2,-10.2,-32.2,34
1775,5011,久陽,14.65,2025,50.6,22.4,-1.65,-17.1,-1.62,-350.0,-3.26,0.15,-8.26,-5.21,-1.61,-1.25,-17.7,-12.8,-7.56,-5.25,28
1776,6425,易發,85.9,2025,14.1,-16.9,4.09,-24.1,-0.78,-359.0,29.0,-2.76,-5.38,-7.51,-1.61,-2.3,-5.74,-8.96,-2.62,-3.96,36
1777,2231,為升,126.5,2025,36.5,-21.8,11.9,-22.4,-2.24,-147.0,32.6,-0.25,-12.5,-23.6,-1.63,-5.0,-9.05,-18.6,-4.0,-8.71,27
1778,2601,益航,5.64,2025,14.9,-7.78,2.16,-36.7,-13.4,-365.0,14.5,-6.62,-124.0,-92.1,-1.63,-1.28,-19.9,-15.2,-7.92,-6.45,34
1779,6929,佑全,30.0,2025,32.2,-1.45,10.7,-3.25,-0.73,-55.2,33.2,-0.62,-2.27,-0.83,-1.63,-0.54,-6.76,-1.88,-2.41,-0.83,30
1780,3325,旭品,13.35,2025,12.7,-8.3,0.66,-3.47,-1.48,-84.7,5.19,0.26,-13.0,-6.93,-1.64,-0.75,-16.9,-8.96,-8.49,-4.31,30
1781,6217,中探針,244.0,2025,37,19.1,7.28,1.51,-1.85,27.4,19.7,-3.42,-5.59,3.45,-1.65,1.0,-7.65,2.96,-3.32,1.76,28
1782,6698,旭暉應材,31.2,2025,11.6,29.9,2.76,13.7,-1.09,-72.8,23.8,-3.39,-3.68,-1.42,-1.65,-0.69,-2.21,-1.2,-1.47,-0.81,45
1783,2929,淘帝-KY,6.25,2025,17.5,-17.3,1.5,-57.2,-1.83,-1338.0,8.55,-7.96,-10.5,-11.2,-1.68,-1.82,-6.48,-7.0,-4.7,-5.06,38
1784,4999,鑫禾,21.1,2025,19.5,-0.19,2.71,-20.1,-1.23,-273.0,13.9,-3.45,-6.32,-9.96,-1.68,-2.65,-3.73,-5.83,-3.12,-4.89,36
1785,6130,上亞科技,24.05,2025,1.55,-20.8,0.46,-32.9,-0.76,-128.0,30.0,-5.4,-59.8,-42.8,-1.72,-0.97,-13.2,-8.94,-9.97,-6.55,43
1786,1337,再生-KY,5.52,2025,6.64,-18.8,-1.23,-24.6,-4.67,-12.6,-18.6,-6.46,-70.4,-19.7,-1.74,-0.2,-12.0,-2.25,-7.39,0.23,30
1787,3122,笙泉,25.9,2025,3.24,-11.1,1.07,-10.7,-0.71,-23.2,32.9,0.16,-22.1,-6.14,-1.75,-0.31,-18.0,-4.95,-10.8,-2.71,36
1788,1308,亞聚,15.25,2025,57.4,-4.78,2.49,84.7,-10.4,-39.2,4.34,2.1,-18.2,-5.74,-1.76,-0.5,-9.62,-3.57,-8.26,-3.01,36
1789,2208,台船,21.1,2025,218,50.3,-22.1,27.7,-22.6,18.7,-10.2,10.9,-10.4,8.84,-1.77,0.43,-28.0,7.45,-5.65,1.97,26
1790,2337,旺宏,131.0,2025,289,11.6,51.3,-15.9,-33.1,-2.93,17.8,-5.8,-11.4,0.97,-1.77,-0.04,-7.36,-0.4,-4.23,-0.1,40
1791,6588,東典光電,155.0,2025,1.73,27.5,0.1,121.0,-0.61,57.2,5.92,42.1,-39.2,67.3,-1.77,3.59,-7.78,11.0,-6.03,8.82,40
1792,3419,譁裕,14.9,2025,17.6,18.9,2.01,-21.3,-2.16,-48.3,11.4,-5.82,-12.3,-2.39,-1.79,-0.58,-20.1,-8.45,-11.5,-4.05,30
1793,4513,福裕,16.6,2025,10.1,-15.5,2.17,-31.1,-2.04,-267.0,21.6,-4.88,-20.3,-15.6,-1.79,-1.3,-16.3,-12.2,-5.17,-3.52,23
1794,5301,寶得利,9.44,2025,2.36,-35.6,1.56,-27.4,-1.2,-95.0,65.8,7.45,-53.7,-34.6,-1.81,-1.37,-20.7,-10.5,-15.0,-7.35,36
1795,4154,樂威科-KY,13.9,2025,0.27,-35.3,-0.2,59.5,-0.61,51.5,-74.3,44.3,-250.0,93.5,-1.82,2.93,-28.4,31.1,-16.1,14.0,32
1796,8084,巨虹,46.1,2025,5.67,-10.9,2.38,-5.28,-1.26,-281.0,42.1,2.5,-27.0,-38.4,-1.82,-2.83,-14.7,-27.0,-8.66,-14.6,43
1797,2736,富野,13.75,2025,5.24,36.1,2.38,38.4,-1.31,-33.9,45.4,0.77,-28.1,1.63,-1.83,-0.06,-10.6,-1.56,-6.1,-1.11,47
1798,6695,芯鼎,40.4,2025,11.3,10.5,4.41,2.66,-1.76,-352.0,39.2,-2.99,-15.6,-11.8,-1.83,-1.42,-10.7,-8.47,-9.25,-7.22,51
1799,1721,三晃,20.5,2025,17.7,-22.4,-1.3,-2129.0,-3.4,-86.0,-7.3,-7.58,-19.1,-11.2,-1.84,-0.86,-18.9,-9.92,-10.5,-5.34,34
1800,3494,誠研,8.35,2025,9.39,3.8,1.09,-22.9,-1.74,-39.5,11.6,-4.02,-19.9,-2.73,-1.84,-0.76,-24.5,-2.96,-9.64,-1.75,23
1801,3527,聚積,59.9,2025,14.5,-19.2,5.62,-17.8,-0.82,-747.0,38.8,0.67,-5.65,-6.35,-1.84,-2.12,-3.5,-4.01,-3.08,-3.53,47
1802,4972,湯石照明,16.95,2025,9.33,-23.3,2.45,-29.6,-1.04,-46621.0,26.3,-2.33,-11.2,-11.2,-1.84,-1.84,-6.81,-6.83,-5.22,-5.23,47
1803,2023,燁輝,14.0,2025,676,-8.68,55.8,-5.46,-35.4,-122.0,8.27,0.28,-5.96,-3.18,-1.85,-1.04,-11.1,-6.14,-4.01,-2.0,32
1804,4564,元翎,19.85,2025,11,-3.72,-2.24,-15.4,-4.21,-19.3,-20.3,-3.37,-38.2,-7.37,-1.86,-0.12,-10.4,-1.89,-6.1,-1.32,36
1805,6770,力積電,52.6,2025,467,4.48,-15.4,-393.0,-78.1,-15.3,-3.29,-4.46,-16.7,-1.57,-1.86,-0.22,-9.16,-1.73,-4.25,-0.66,32
1806,4943,康控-KY,10.95,2025,16.9,11.5,-0.51,9.39,-2.34,-61.0,-3.01,0.69,-16.0,-6.13,-1.88,-0.64,-78.2,-24.7,-9.83,-4.12,16
1807,4976,佳凌,30.2,2025,10.2,-9.62,-0.83,-569.0,-2.61,-231.0,-8.14,-9.71,-25.6,-18.6,-1.88,-1.31,-11.0,-7.86,-9.29,-6.72,40
1808,6794,向榮生技,81.2,2025,0.3,-5.58,0.19,-7.74,-1.15,-23.4,63.0,-1.48,-381.0,-89.5,-1.89,-0.27,-14.8,-0.29,-13.3,-0.61,49
1809,2444,兆勁,13.9,2025,11.4,-18.4,0.48,-71.9,-1.93,-694.0,4.19,-7.98,-17.0,-15.3,-1.9,-1.66,-22.0,-19.5,-10.2,-8.97,30
1810,3323,加百裕,33.15,2025,49.5,-9.18,4.25,-10.4,-1.83,-85.6,8.6,-0.12,-3.58,-1.94,-1.92,-0.81,-6.78,-3.33,-3.39,-1.76,34
1811,4171,瑞基,19.7,2025,2.33,12.7,1.61,36.1,-1.1,7.12,69.1,11.9,-48.5,11.4,-1.93,0.14,-17.1,-1.5,-11.6,-0.57,45
1812,6140,訊達,18.75,2025,23.5,27.0,1.87,11.3,-1.06,-307.0,7.94,-1.12,-4.51,-7.28,-1.93,-2.96,-19.2,-28.0,-7.23,-10.1,21
1813,6668,中揚光,38.6,2025,11.5,24.6,1.6,29.0,-1.99,-14.4,14.0,0.47,-17.3,3.11,-1.93,-0.08,-9.59,0.05,-5.55,-0.33,36
1814,1595,川寶,52.5,2025,7.16,-21.8,1.94,-22.3,-1.06,-3851.0,27.1,-0.18,-14.8,-14.3,-1.95,-1.89,-3.8,-3.61,-2.6,-2.48,43
1815,8291,尚茂,13.5,2025,0.03,-71.6,-0.13,71.5,-0.34,51.6,-449.0,-0.77,-1182.0,-488.0,-1.95,-0.73,-37.5,59.2,-13.2,10.4,20
1816,4198,欣大健康,40.0,2025,2.04,-15.0,0.67,-10.5,-0.47,-14.6,32.9,1.64,-23.5,-3.29,-1.96,-0.25,-16.1,-2.7,-11.8,-2.56,40
