排名,代號,名稱,股價日期,成交,漲跌價,漲跌幅,股利發放年度,股利發放頻率,現金股利,股票股利,合計股利,除息價,除息價現金殖利率,除權價,除權價股票殖利率,除權息合計殖利率,除息交易日,除權交易日,現金股利發放日
1379,4441,振大環球,09/04,175,+3.5,+2.04,2026,年,10.8,0,10.8,196.5,5.5,,0,5.5,'26/08/20,,'26/09/16
1380,4442,竣邦-KY,09/04,50.3,-0.1,-0.2,2026,年,3.403,0,3.403,56,6.08,,0,6.08,'26/06/23,,'26/07/17
1381,4502,健信,09/04,15.7,+0.05,+0.32,2026,年,0,0,0,,0,,0,0,,,
1382,4503,金雨,09/04,23.7,+0.4,+1.72,2026,年,0,0,0,,0,,0,0,,,
1383,4506,崇友,09/04,121.5,-0.5,-0.41,2026,年,5.3,0,5.3,125,4.24,,0,4.24,'26/07/22,,'26/08/12
1384,4510,高鋒,09/04,47.55,+0.5,+1.06,2026,年,0,0,0,,0,,0,0,,,
1385,4513,福裕,09/04,16.05,+0.05,+0.31,2026,年,0,0,0,,0,,0,0,,,
1386,4523,永彰,09/04,23.7,-0.1,-0.42,2026,年,2.642,0,2.642,30.1,8.78,,0,8.78,'26/07/01,,'26/07/28
1387,4526,東台,09/04,32,+0.6,+1.91,2026,年,1,0,1,27.55,3.63,,0,3.63,'26/07/30,,'26/08/27
1388,4527,方土霖,09/04,40.8,+0.2,+0.49,2026,年,3,0,3,45.95,6.53,,0,6.53,'26/06/01,,'26/06/26
1389,4528,江興鍛,09/04,14.95,0,0,2026,年,0.2,0,0.2,17.2,1.16,,0,1.16,'26/04/16,,'26/05/20
1390,4529,淳紳,09/04,3.69,-0.09,-2.38,2026,年,0,0,0,,0,,0,0,,,
1391,4530,天意能創,09/04,27.95,+0.95,+3.52,2026,年,0,0,0,,0,,0,0,,,
1392,4532,瑞智,09/04,23.8,+0.1,+0.42,2026,年,1.5,0,1.5,25.95,5.78,,0,5.78,'26/04/10,,'26/05/08
1393,4533,協易機,09/04,25.7,+0.1,+0.39,2026,年,0.178,0,0.178,25.7,0.69,,0,0.69,'26/09/17,,'26/10/15
1394,4534,慶騰,09/04,29.9,+1,+3.46,2026,年,0,0,0,,0,,0,0,,,
1395,4535,至興,09/04,27.7,+0.2,+0.73,2026,年,0.8,0,0.8,27.3,2.93,,0,2.93,'26/07/02,,'26/07/28
1396,4536,拓凱,09/04,164.5,+1,+0.61,2026,半年,8,0,8,171,4.68,,0,4.68,'26/07/16,,'26/08/13
1397,4538,大詠城,09/04,17.75,+0.05,+0.28,2026,年,1,0,1,18.7,5.35,,0,5.35,'26/05/28,,'26/06/25
1398,4540,全球傳動,09/04,60.8,+1.3,+2.18,2026,年,0,0,0,,0,,0,0,,,
1399,4541,晟田,09/04,61.2,-1.6,-2.55,2026,年,1.4,0,1.4,48.65,2.88,,0,2.88,'26/06/30,,'26/08/04
1400,4542,科嶠,09/04,283.5,+4.5,+1.61,2026,年,0.935,0,0.935,172,0.54,,0,0.54,'26/04/09,,'26/05/12
1401,4543,萬在,09/04,29.95,-0.25,-0.83,2026,年,0.2,0.5,0.7,32.75,0.61,32.75,1.53,2.14,'26/08/25,'26/08/25,'26/09/29
1402,4545,銘鈺,09/04,31.8,+0.15,+0.47,2026,年,0.13,0,0.13,34.5,0.38,,0,0.38,'26/07/23,,'26/08/20
1403,4550,長佳,09/04,24,0,0,2026,年,1.22,0,1.22,25.95,4.7,,0,4.7,'26/06/16,,'26/07/09
1404,4551,智伸科,09/04,171.5,+10.5,+6.52,2026,年,4.2,0,4.2,160.5,2.62,,0,2.62,'26/07/30,,'26/08/28
1405,4552,力達-KY,09/04,16.5,-0.15,-0.9,2026,年,0.6,0,0.6,16.5,3.64,,0,3.64,'26/10/28,,'26/11/30
1406,4555,氣立,09/04,46.25,+1,+2.21,2026,年,0.5,0,0.5,57.1,0.88,,0,0.88,'26/06/02,,'26/06/29
1407,4556,旭然,09/04,72.9,+6.6,+9.95,2026,年,0.6,0,0.6,92.7,0.65,,0,0.65,'26/07/09,,'26/08/05
1408,4557,永新-KY,09/04,50.1,+0.55,+1.11,2026,年,2,0,2,49.55,4.04,,0,4.04,'26/06/24,,'26/07/27
1409,4558,寶緯,09/04,17.4,+0.1,+0.58,2026,年,0,0,0,,0,,0,0,,,
1410,4560,強信-KY,09/04,28.9,-0.55,-1.87,2026,年,2,0,2,33.8,5.92,,0,5.92,'26/07/20,,'26/08/10
1411,4561,健椿,09/04,43.5,+0.8,+1.87,2026,年,0.2,0,0.2,36.8,0.54,,0,0.54,'26/07/24,,'26/08/19
1412,4562,穎漢,09/04,30.35,+0.25,+0.83,2026,年,0,0,0,,0,,0,0,,,
1413,4563,百德,09/04,43.85,+0.25,+0.57,2026,年,0,0,0,,0,,0,0,,,
1414,4564,元翎,09/04,16.45,+0.35,+2.17,2026,年,0,0,0,,0,,0,0,,,
1415,4566,時碩工業,09/04,63.9,+1,+1.59,2026,年,0.683,0,0.683,58.1,1.18,,0,1.18,'26/04/09,,'26/05/13
1416,4568,科際精密,09/04,39.3,+0.1,+0.26,2026,年,1.98,0,1.98,40.35,4.91,,0,4.91,'26/07/16,,'26/08/07
1417,4569,六方科-KY,09/04,180,+7.5,+4.35,2026,年,3.25,0,3.25,167,1.95,,0,1.95,'26/08/12,,'26/09/10
1418,4571,鈞興-KY,09/04,161.5,+7,+4.53,2026,年,5.272,0,5.272,179,2.95,,0,2.95,'26/06/24,,'26/07/23
1419,4576,大銀微系統,09/04,238,+7,+3.03,2026,年,0.8,0,0.8,223,0.36,,0,0.36,'26/07/08,,'26/08/05
1420,4577,達航科技,09/04,87,0,0,2026,年,0,0,0,,0,,0,0,,,
1421,4580,捷流閥業,09/04,82.8,+0.2,+0.24,2026,年,4,0,4,82.4,4.85,,0,4.85,'26/08/11,,'26/09/03
1422,4581,光隆精密-KY,09/04,48,0,0,2026,年,3,0,3,51.5,5.83,,0,5.83,'26/08/12,,'26/09/09
1423,4582,聚恆-創,09/04,23.5,+0.1,+0.43,2026,年,0.794,0,0.794,23.35,3.4,,0,3.4,'26/08/26,,'26/09/11
1424,4583,台灣精銳,09/04,473.5,+11.5,+2.49,2026,年,10,0,10,679,1.47,,0,1.47,'26/03/27,,'26/04/28
1425,4584,君帆,09/04,38.7,0,0,2026,年,2,0,2,39.7,5.04,,0,5.04,'26/07/30,,'26/08/20
1426,4585,達明,09/04,294.5,+6.5,+2.26,2026,年,1,0,1,349.5,0.29,,0,0.29,'26/05/28,,'26/06/26
1427,4588,玖鼎電力,09/04,51.9,-0.9,-1.7,2026,年,3,0,3,58.7,5.11,,0,5.11,'26/07/14,,'26/08/14
1428,4590,富田-創,09/04,89.6,+0.5,+0.56,2026,年,2.3,0,2.3,91.5,2.51,,0,2.51,'26/07/09,,'26/08/05
1429,4609,唐鋒,09/04,4.25,0,0,2026,年,0,0,0,,0,,0,0,,,
1430,4702,中美實,09/04,9.39,-0.14,-1.47,2026,年,0.5,0,0.5,10.25,4.88,,0,4.88,'26/07/06,,'26/07/31
1431,4706,大恭,09/04,35.6,+3.2,+9.88,2026,年,0.3,0,0.3,32.6,0.92,,0,0.92,'26/08/27,,'26/09/23
1432,4707,磐亞,09/04,30.1,-0.3,-0.99,2026,年,0.25,0.25,0.5,34.65,0.72,34.65,0.72,1.44,'26/08/27,'26/08/27,'26/10/01
1433,4711,永純,09/04,16.6,0,0,2026,年,0.5,0,0.5,17.35,2.88,,0,2.88,'26/07/10,,'26/07/30
1434,4714,永捷,09/04,10.65,+0.05,+0.47,2026,半年,0,0,0,,0,,0,0,,,
1435,4720,德淵,09/04,18.6,+0.1,+0.54,2026,年,0.4,0,0.4,23.85,1.68,,0,1.68,'26/07/09,,'26/08/07
1436,4721,美琪瑪,09/04,71.8,-0.1,-0.14,2026,年,2.3,0,2.3,78.7,2.92,,0,2.92,'26/07/15,,'26/08/13
1437,4722,國精化,09/04,200.5,+5,+2.56,2026,年,1.184,0,1.184,306.5,0.39,,0,0.39,'26/06/30,,'26/07/30
1438,4726,永昕,09/04,23.95,0,0,2026,年,0,0,0,,0,,0,0,,,
1439,4728,雙美,09/04,398,-5,-1.24,2026,年,12.1,0,12.1,394,3.07,,0,3.07,'26/03/31,,'26/05/05
1440,4729,熒茂,09/04,19,0,0,2026,年,0,0,0,,0,,0,0,,,
1441,4735,豪展,09/04,37.65,-0.1,-0.26,2026,季,3,0,3,38.9,8.51,,0,8.51,'26/08/31,,'26/09/23
1442,4736,泰博,09/04,127,0,0,2026,年,5.071,1.014,6.085,139,3.65,139,0.73,4.38,'26/08/27,'26/08/27,'26/09/23
1443,4739,康普,09/04,83.6,+1.3,+1.58,2026,年,1,0,1,123.5,0.81,,0,0.81,'26/06/22,,'26/07/16
1444,4743,合一,09/04,44.65,-0.1,-0.22,2026,年,0,0,0,,0,,0,0,,,
1445,4744,皇將,09/04,27.35,-0.25,-0.91,2026,年,1,0,1,28.75,3.48,,0,3.48,'26/08/11,,'26/09/02
1446,4745,合富-KY,09/04,11.85,+0.1,+0.85,2026,年,0,0,0,,0,,0,0,,,
1447,4746,台耀,09/04,45.35,-0.65,-1.41,2026,年,3,0,3,53.9,5.57,,0,5.57,'26/08/24,,'26/09/24
1448,4747,強生*,09/04,24.85,0,0,2026,年,1.05,0,1.05,50.2,2.09,,0,2.09,'26/07/06,,'26/07/29
1449,4749,新應材,09/04,776,+17,+2.24,2026,年,8,0,8,925,0.86,,0,0.86,'26/06/11,,'26/07/08
1450,4754,國碳科,09/04,38.5,-0.15,-0.39,2026,年,2.3,0,2.3,39.35,5.84,,0,5.84,'26/06/18,,'26/07/15
1451,4755,三福化,09/04,118,+2,+1.72,2026,季,3.7,0,3.7,139.5,2.65,,0,2.65,'26/07/01,,
1452,4763,材料*-KY,09/04,50.3,+1.2,+2.44,2026,半年,3.05,0,3.05,50.3,6.06,,0,6.06,'26/09/16,,'26/10/14
1453,4764,雙鍵,09/04,231.5,+14,+6.44,2026,半年,1,0,1,222,0.45,,0,0.45,'26/04/23,,'26/05/29
1454,4766,南寶,09/04,346,+4,+1.17,2026,季,18,0,18,372,4.84,,0,4.84,'26/06/23,,
1455,4767,誠泰科技,09/04,29.5,+0.75,+2.61,2026,年,1.1,0,1.1,27.5,4,,0,4,'26/07/27,,'26/08/21
1456,4770,上品,09/04,226.5,+9.5,+4.38,2026,年,6,0,6,216.5,2.77,,0,2.77,'26/04/01,,'26/04/30
1457,4771,望隼,09/04,208.5,-1,-0.48,2026,年,6.972,0,6.972,194.5,3.58,,0,3.58,'26/07/24,,'26/08/14
1458,4772,台特化,09/04,248,+1,+0.4,2026,年,3,0,3,283,1.06,,0,1.06,'26/07/07,,'26/08/05
1459,4806,桂田文創,09/04,8.99,-0.11,-1.21,2026,年,0,0,0,,0,,0,0,,,
1460,4807,日成-KY,09/04,28.55,+1,+3.63,2026,年,0,0,0,,0,,0,0,,,
1461,4903,聯光通,09/04,36.95,-0.3,-0.81,2026,年,0.3,0,0.3,36.95,0.81,,0,0.81,,,
1462,4904,遠傳,09/04,104,+0.5,+0.48,2026,年,3.809,0,3.809,103,3.7,,0,3.7,'26/07/08,,'26/08/05
1463,4905,台聯電,09/04,85.9,+0.1,+0.12,2026,年,1.5,0,1.5,90.1,1.66,,0,1.66,'26/08/31,,'26/09/24
1464,4906,正文,09/04,36.9,+1.4,+3.94,2026,年,0.473,0,0.473,43.8,1.08,,0,1.08,'26/06/22,,'26/07/14
1465,4907,富宇,09/04,47.2,-0.05,-0.11,2026,年,1.5,0,1.5,48.7,3.08,,0,3.08,'26/08/25,,'26/09/24
1466,4908,前鼎,09/04,224.5,+20,+9.78,2026,年,1,0,1,152.5,0.66,,0,0.66,'26/08/20,,'26/09/18
1467,4909,新復興,09/04,36.9,-0.15,-0.4,2026,年,0,0,0,,0,,0,0,,,
1468,4915,致伸,09/04,60.8,+1.2,+2.01,2026,年,4.569,0,4.569,73.5,6.22,,0,6.22,'26/06/29,,'26/07/21
1469,4916,事欣科,09/04,97.3,+0.6,+0.62,2026,年,0.499,0,0.499,90.2,0.55,,0,0.55,'26/07/30,,'26/08/20
1470,4919,新唐,09/04,120,+5,+4.35,2026,年,0,0,0,,0,,0,0,,,
1471,4923,力士,09/04,51.5,+1.1,+2.18,2026,半年,0,0,0,,0,,0,0,,,
1472,4924,欣厚-KY,09/04,11.95,+1.05,+9.63,2026,半年,0,0,0,,0,,0,0,,,
1473,4927,泰鼎-KY,09/04,41.9,+1.35,+3.33,2026,年,0,0,0,,0,,0,0,,,
1474,4930,燦星網,09/04,16.15,+0.05,+0.31,2026,年,0.6,0,0.6,20,3,,0,3,'26/03/26,,'26/04/24
1475,4931,新盛力,09/04,251,+11.5,+4.8,2026,年,2.5,0,2.5,236,1.06,,0,1.06,'26/07/02,,'26/07/30
1476,4933,友輝,09/04,54,-0.4,-0.74,2026,年,2.887,0,2.887,58.3,4.95,,0,4.95,'26/07/23,,'26/08/24
1477,4934,太極,09/04,13.9,+0.25,+1.83,2026,年,0,0,0,,0,,0,0,,,
1478,4935,茂林-KY,09/04,33.3,-0.25,-0.75,2026,年,1,0,1,38.75,2.58,,0,2.58,'26/06/25,,'26/07/24
1479,4938,和碩,09/04,95.4,+5,+5.53,2026,年,4.009,0,4.009,93.1,4.31,,0,4.31,'26/06/15,,'26/07/09
1480,4939,亞電,09/04,87.9,+6.4,+7.85,2026,年,0.25,0,0.25,53.4,0.47,,0,0.47,'26/06/04,,'26/07/02
1481,4942,嘉彰,09/04,33.1,+0.05,+0.15,2026,年,2,0,2,36.65,5.46,,0,5.46,'26/07/29,,'26/08/26
1482,4943,康控-KY,09/04,7.11,-0.79,-10,2026,年,0,0,0,,0,,0,0,,,
1483,4946,辣椒,09/04,89,-1.1,-1.22,2026,年,0,0,0,,0,,0,0,,,
1484,4949,有成精密,09/04,77.8,+0.3,+0.39,2026,年,1.4,0,1.4,61,2.3,,0,2.3,'26/03/25,,'26/04/20
1485,4950,金耘國際,09/04,16,-0.3,-1.84,2026,年,0,0,0,,0,,0,0,,,
1486,4951,精拓科,09/04,80,+1.8,+2.3,2026,年,4.5,0,4.5,119.5,3.77,,0,3.77,'26/06/05,,'26/07/02
1487,4952,凌通,09/04,50.6,+0.4,+0.8,2026,年,1,0,1,58,1.72,,0,1.72,'26/06/24,,'26/07/21
1488,4953,緯致,09/04,120,+1,+0.84,2026,年,5.141,0,5.141,125,4.11,,0,4.11,'26/06/30,,'26/07/24
1489,4956,光鋐,09/04,37.65,+2.85,+8.19,2026,年,0,0,0,,0,,0,0,,,
1490,4958,臻鼎-KY,09/04,463,-1,-0.22,2026,年,3.422,0,3.422,504,0.68,,0,0.68,'26/06/08,,'26/07/14
1491,4960,誠美材,09/04,21.1,+0.3,+1.44,2026,半年,0,0,0,,0,,0,0,,,
1492,4961,天鈺,09/04,165.5,-0.5,-0.3,2026,年,7.72,0,7.72,165,4.68,,0,4.68,'26/07/01,,'26/07/24
1493,4966,譜瑞-KY,09/04,569,+11,+1.97,2026,半年,17.79,0,17.79,582,3.37,,0,3.37,'26/08/20,,'26/09/18
1494,4967,十銓,09/04,276,+3.5,+1.28,2026,年,8.62,0,8.62,275,3.13,,0,3.13,'26/08/17,,'26/09/18
1495,4968,立積,09/04,91,+0.6,+0.66,2026,年,1.6,0,1.6,111.5,1.43,,0,1.43,'26/07/10,,'26/08/07
1496,4971,IET-KY,09/04,624,+13,+2.13,2026,年,0.847,0,0.847,402,0.21,,0,0.21,'26/07/27,,'26/10/27
1497,4972,湯石照明,09/04,16.6,-0.1,-0.6,2026,年,0,0,0,,0,,0,0,,,
1498,4973,廣穎,09/04,149.5,+3,+2.05,2026,年,1,0,1,78.1,1.28,,0,1.28,'26/04/16,,'26/05/22
1499,4974,亞泰,09/04,71.9,+1.6,+2.28,2026,年,3.9,0,3.9,76.4,5.1,,0,5.1,'26/06/16,,'26/07/10
1500,4976,佳凌,09/04,38.3,+0.6,+1.59,2026,年,0,0,0,,0,,0,0,,,
1501,4977,眾達-KY,09/04,185,+12.5,+7.25,2026,年,2.182,0,2.182,134,1.63,,0,1.63,'26/07/22,,'26/08/18
1502,4979,華星光,09/04,629,+57,+9.97,2026,年,2.153,0,2.153,419,0.51,,0,0.51,'26/07/14,,'26/08/12
1503,4989,榮科,09/04,61.1,+0.6,+0.99,2026,季,0,0,0,,0,,0,0,,,
1504,4991,環宇-KY,09/04,497,+12.5,+2.58,2026,年,0,0,0,,0,,0,0,,,
1505,4994,傳奇,09/04,81.7,-0.2,-0.24,2026,年,3,0,3,90,3.33,,0,3.33,'26/06/09,,'26/07/06
1506,4995,晶達,09/04,50.1,-0.3,-0.6,2026,年,1.993,0,1.993,47.65,4.18,,0,4.18,'26/05/27,,'26/06/18
1507,4999,鑫禾,09/04,18.45,+0.05,+0.27,2026,年,0.25,0,0.25,20.05,1.25,,0,1.25,'26/07/13,,'26/08/07
1508,5007,三星,09/04,56.4,+0.6,+1.08,2026,年,3,0,3,58.2,5.15,,0,5.15,'26/04/01,,'26/04/23
1509,5009,榮剛,09/04,33.2,-0.15,-0.45,2026,季,1.2,0,1.2,33.2,3.61,,0,3.61,'26/06/29,,'26/07/17
1510,5011,久陽,09/04,18.25,-0.2,-1.08,2026,年,0,0,0,,0,,0,0,,,
1511,5013,強新,09/04,29,+0.8,+2.84,2026,年,0.7,0,0.7,29.8,2.35,,0,2.35,'26/08/31,,'26/10/01
1512,5014,建錩,09/04,10.05,0,0,2026,年,0.5,0,0.5,10.95,4.57,,0,4.57,'26/08/03,,'26/08/24
1513,5015,華祺,09/04,22.05,0,0,2026,年,0.5,0,0.5,22.45,2.23,,0,2.23,'26/07/07,,'26/07/31
1514,5016,松和,09/04,24.8,0,0,2026,年,1,0,1,25.25,3.96,,0,3.96,'26/06/29,,'26/07/23
1515,5201,凱衛,09/04,26.85,+0.95,+3.67,2026,年,0.5,0,0.5,28.25,1.77,,0,1.77,'26/06/17,,'26/07/13
1516,5202,力新,09/04,11.8,-0.05,-0.42,2026,年,0.2,0,0.2,12.05,1.66,,0,1.66,'26/08/27,,'26/09/24
1517,5203,訊連,09/04,58.8,0,0,2026,年,3.693,0,3.693,65.8,5.61,,0,5.61,'26/08/12,,'26/08/31
1518,5205,中茂,09/04,20.6,0,0,2026,年,0,0,0,,0,,0,0,,,
1519,5209,新鼎,09/04,154.5,+0.5,+0.32,2026,年,12.95,0,12.95,172,7.53,,0,7.53,'26/07/03,,'26/07/24
1520,5210,寶碩,09/04,28.95,+0.3,+1.05,2026,年,0,0,0,,0,,0,0,,,
1521,5211,蒙恬,09/04,19.3,+0.1,+0.52,2026,年,0,0,0,,0,,0,0,,,
1522,5212,凌網,09/04,46.4,0,0,2026,年,4.2,0,4.2,57.7,7.28,,0,7.28,'26/04/08,,'26/05/13
1523,5215,科嘉-KY,09/04,38.95,-0.15,-0.38,2026,年,2,0,2,44.1,4.54,,0,4.54,'26/07/09,,'26/08/07
1524,5220,萬達光電,09/04,19.6,-0.05,-0.25,2026,年,0.3,0,0.3,20.95,1.43,,0,1.43,'26/07/02,,'26/07/30
1525,5223,安力-KY,09/04,23.45,-0.05,-0.21,2026,年,0,0,0,,0,,0,0,,,
1526,5225,東科-KY,09/04,57.4,-3.6,-5.9,2026,年,7.21,0,7.21,90,8.01,,0,8.01,'26/03/27,,'26/04/23
1527,5227,立凱-KY,09/04,29.95,-0.25,-0.83,2026,年,0,0,0,,0,,0,0,,,
1528,5228,鈺鎧,09/04,41.7,+2.6,+6.65,2026,年,0,0,0,,0,,0,0,,,
1529,5230,雷笛克光學,09/04,17.7,-0.1,-0.56,2026,年,0.5,0,0.5,20.5,2.44,,0,2.44,'26/06/24,,'26/07/17
1530,5234,達興材料,09/04,293,+3.5,+1.21,2026,年,6.5,0,6.5,392,1.66,,0,1.66,'26/03/20,,'26/04/21
1531,5243,乙盛-KY,09/04,90,+1.7,+1.93,2026,年,2.2,0,2.2,90,2.44,,0,2.44,'26/09/14,,'26/10/12
1532,5244,弘凱,09/04,35,+0.1,+0.29,2026,年,0.4,0,0.4,37.1,1.08,,0,1.08,'26/06/26,,'26/07/23
1533,5245,智晶,09/04,22.85,0,0,2026,年,0,0,0,,0,,0,0,,,
1534,5251,天鉞電,09/04,26.05,0,0,2026,年,0,0,0,,0,,0,0,,,
1535,5258,虹堡,09/04,45.75,+0.65,+1.44,2026,年,1,0,1,45.75,2.19,,0,2.19,,,
1536,5263,智崴,09/04,103,+4.7,+4.78,2026,年,0,0,0,,0,,0,0,,,
1537,5269,祥碩,09/04,1430,-10,-0.69,2026,年,45.38,0,45.38,1470,3.09,,0,3.09,'26/07/21,,'26/08/14
1538,5272,笙科,09/04,16.9,0,0,2026,年,0,0,0,,0,,0,0,,,
1539,5274,信驊,09/04,17470,-380,-2.13,2026,年,80,1,81,17425,0.46,16270,0.01,0.47,'26/06/26,'26/07/07,'26/07/31
1540,5276,達輝-KY,09/04,18.3,+0.2,+1.1,2026,年,0.8,0,0.8,19.2,4.17,,0,4.17,'26/07/21,,'26/08/12
1541,5278,尚凡*,09/04,24.2,-0.1,-0.41,2026,季,1.464,0,1.464,24.2,5.87,,0,5.87,'26/09/14,,'26/10/15
1542,5284,jpp-KY,09/04,330,+7,+2.17,2026,半年,5,0,5,343,1.46,,0,1.46,'26/07/09,,
1543,5285,界霖,09/04,87.3,+1,+1.16,2026,年,1.5,0,1.5,110,1.36,,0,1.36,'26/06/25,,'26/07/23
1544,5287,數字,09/04,135.5,-0.5,-0.37,2026,半年,11.4,0.9,12.3,154,7.15,154,0.58,7.73,'26/08/27,'26/08/27,'26/10/02
1545,5288,豐祥-KY,09/04,189,+2,+1.07,2026,半年,6.503,0,6.503,191.5,3.4,,0,3.4,'26/08/06,,'26/09/04
1546,5291,邑昇,09/04,67,-1.7,-2.47,2026,年,0,0,0,,0,,0,0,,,
1547,5299,杰力,09/04,97.3,+2.6,+2.75,2026,年,3.66,0,3.66,115.5,3.17,,0,3.17,'26/07/14,,'26/08/07
1548,5301,寶得利,09/04,5.22,-0.33,-5.95,2026,年,0,0,0,,0,,0,0,,,
1549,5302,太欣,09/04,10.3,+0.1,+0.98,2026,年,0,0,0,,0,,0,0,,,
1550,5306,桂盟,09/04,92.6,-1.9,-2.01,2026,季,4.236,0,4.236,92.6,4.7,,0,4.7,'26/09/17,,'26/10/16
1551,5309,系統電,09/04,52,+1.3,+2.56,2026,年,0.499,0,0.499,78.6,0.63,,0,0.63,'26/06/03,,'26/06/30
1552,5310,天剛,09/04,24.1,0,0,2026,年,0,0,0,,0,,0,0,,,
1553,5312,寶島科,09/04,91.6,-0.3,-0.33,2026,年,6.5,0,6.5,96.6,6.73,,0,6.73,'26/06/25,,'26/07/22
1554,5314,世紀*,09/04,32,+1,+3.23,2026,年,0.2,1.579,1.779,32,0.62,61.3,2.58,3.2,,'26/08/14,
1555,5315,光聯,09/04,18.75,0,0,2026,年,1.6,0,1.6,23,6.96,,0,6.96,'26/07/03,,'26/07/30
1556,5321,美而快,09/04,79.4,+3,+3.93,2026,年,0,0,0,,0,,0,0,,,
1557,5324,士開,09/04,12.25,-0.05,-0.41,2026,年,0,0,0,,0,,0,0,,,
1558,5328,華容,09/04,61,+2,+3.39,2026,年,0.35,0,0.35,61,0.57,,0,0.57,'26/09/10,,'26/10/14
1559,5340,建榮,09/04,79.2,+0.1,+0.13,2026,年,0.6,0,0.6,92,0.65,,0,0.65,'26/06/10,,'26/07/08
1560,5344,立衛,09/04,13.75,+0.2,+1.48,2026,年,0,0,0,,0,,0,0,,,
1561,5345,馥鴻,09/04,21.9,+0.2,+0.92,2026,年,0,0,0,,0,,0,0,,,
1562,5347,世界,09/04,150,+3,+2.04,2026,年,4.474,0,4.474,193.5,2.31,,0,2.31,'26/07/06,,'26/07/30
1563,5348,正能量智能,09/04,16.65,-0.2,-1.19,2026,年,0,0,0,,0,,0,0,,,
1564,5351,鈺創,09/04,112.5,+2.5,+2.27,2026,年,0,0,0,,0,,0,0,,,
1565,5353,台林,09/04,28,+0.05,+0.18,2026,年,0.999,0,0.999,31.8,3.14,,0,3.14,'26/07/02,,'26/07/30
1566,5355,佳總,09/04,5.95,-0.04,-0.67,2026,年,0,0,0,,0,,0,0,,,
1567,5356,協益,09/04,26.05,+0.15,+0.58,2026,年,2,0,2,27.85,7.18,,0,7.18,'26/07/08,,'26/07/30
1568,5364,力麗店,09/04,8.39,-0.03,-0.36,2026,年,0,0,0,,0,,0,0,,,
1569,5381,光譜,09/04,24.65,-0.4,-1.6,2026,年,0,0,0,,0,,0,0,,,
1570,5388,中磊,09/04,75.6,+0.5,+0.67,2026,年,2.5,0,2.5,81.6,3.06,,0,3.06,'26/04/09,,'26/05/14
1571,5398,慕康生醫,09/04,14.2,-0.05,-0.35,2026,年,0,0,0,,0,,0,0,,,
1572,5403,中菲,09/04,93.8,+0.5,+0.54,2026,年,6.5,0,6.5,107,6.07,,0,6.07,'26/03/26,,'26/04/30
1573,5410,國眾,09/04,36.1,+0.25,+0.7,2026,年,2.075,0,2.075,35.2,5.89,,0,5.89,'26/07/30,,'26/08/26
1574,5425,台半,09/04,92.9,+1.7,+1.86,2026,年,2.022,0,2.022,85,2.38,,0,2.38,'26/07/27,,'26/08/21
1575,5426,振發,09/04,28.8,+0.6,+2.13,2026,年,0.3,0,0.3,28.8,1.04,,0,1.04,'26/09/15,,'26/10/20
1576,5432,新門,09/04,155,+2,+1.31,2026,半年,1.5,0,1.5,141,1.06,,0,1.06,'26/07/13,,'26/07/28
1577,5434,崇越,09/04,538,+11,+2.09,2026,年,13.42,0,13.42,556,2.41,,0,2.41,'26/07/16,,'26/08/12
1578,5438,東友,09/04,16.65,+0.05,+0.3,2026,半年,0.75,0,0.75,18.95,3.96,,0,3.96,'26/06/29,,'26/07/24
1579,5439,高技,09/04,261.5,+0.5,+0.19,2026,年,7.2,0,7.2,256.5,2.81,,0,2.81,'26/07/22,,'26/08/14
1580,5443,均豪,09/04,112.5,+2.5,+2.27,2026,年,2.2,0,2.2,104,2.12,,0,2.12,'26/06/17,,'26/07/10
1581,5450,南良,09/04,14.75,+0.15,+1.03,2026,年,0.25,0,0.25,14.25,1.75,,0,1.75,'26/08/04,,'26/09/04
1582,5452,佶優,09/04,27.1,+0.35,+1.31,2026,年,0.25,0,0.25,32.15,0.78,,0,0.78,'26/07/09,,'26/07/30
1583,5455,昇益,09/04,30,-0.05,-0.17,2026,年,0,0,0,,0,,0,0,,,
1584,5457,宣德,09/04,27.65,-0.05,-0.18,2026,年,1.5,0,1.5,28.65,5.24,,0,5.24,'26/07/30,,'26/08/25
1585,5460,同協,09/04,16.25,+0.2,+1.25,2026,年,0,0,0,,0,,0,0,,,
1586,5464,霖宏,09/04,69.5,+0.5,+0.72,2026,年,0,0,0,,0,,0,0,,,
1587,5465,富驊,09/04,24.3,-0.15,-0.61,2026,年,1.2,0,1.2,24.85,4.83,,0,4.83,'26/07/14,,'26/08/19
1588,5468,凱鈺,09/04,24.7,+0.25,+1.02,2026,年,0,0,0,,0,,0,0,,,
1589,5469,瀚宇博,09/04,71.6,+0.4,+0.56,2026,年,2.521,0,2.521,83.5,3.02,,0,3.02,'26/07/09,,'26/07/30
1590,5471,松翰,09/04,61.1,+1.2,+2,2026,年,0.8,0,0.8,65,1.23,,0,1.23,'26/07/14,,'26/08/07
1591,5474,聰泰,09/04,149,+3,+2.05,2026,年,4,0,4,168,2.38,,0,2.38,'26/07/01,,'26/07/24
1592,5475,德宏,09/04,190,+7.5,+4.11,2026,年,0,0,0,,0,,0,0,,,
1593,5478,智冠,09/04,98,0,0,2026,季,7.5,0,7.5,110,6.82,,0,6.82,'26/03/24,,'26/04/17
1594,5481,新華,09/04,20.2,0,0,2026,年,0,0,0,,0,,0,0,,,
